half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic
2759," or even
minutes, make a vast variety of minute animals, which
we call animalculæ. By putting a little putrid vege-
table matter into water, in a few hours those won-
derful laws of nature, having materials to work upon,
bring forth little lively active creatures, which wriggle
and drive to and fro in the water, and bring forth their
own species in the usual way of generation. In
some countries there are manufactories of chickens;
vast quantities of eggs are collected together, and
hatched by an artificial heat in hot-houses. The
chickens come alive, in the usual time, break the
shells, and provide for themselves immediately. It
is heat, or as the chemists call it, caloric, which is the
active instrument in accomplishing this work of creation,
But what is heat? no man ever saw it, and chemists
can say nothing about it. But although the heat has
this creative power, it does not possess that property,
independent of the egg; without the egg we would
never find a chicken, and a duck's egg would bring
forth a duck, in the same manufactory of chickens.
Here are the two principles once more, the male and
the female principle of nature, the one producing the
material, the other fashioning that material into the
given form. Nor is there anything more wonderful
in the production of animalculæ from the mixture of
putrid vegetable matter with water. The formation
of a chicken in an egg is equally mysterious with the
generation of an eel in sour paste. We can explain
the one process as w",1,0.9960924983024596,isis1832_njp-32101059455541-1746735414.txt,or even minutes make a vast variety of minute animals which we call animalcul by putting a little putrid vege table matter into water in a few hours those won derful laws of nature having materials to work upon bring forth little lively active creatures which wriggle and drive to and fro in the water and bring forth their own species in the usual way of generation in some countries there are manufactories of chickens vast quantities of eggs are collected together and hatched by an artificial heat in hothouses the chickens come alive in the usual time break the shells and provide for themselves immediately it is heat or as the chemists call it caloric which is the active instrument in accomplishing this work of creation but what is heat no man ever saw it and chemists can say nothing about it but although the heat has this creative power it does not possess that property independent of the egg without the egg we would never find a chicken and a ducks egg would bring forth a duck in the same manufactory of chickens here are the two principles once more the male and the female principle of nature the one producing the material the other fashioning that material into the given form nor is there anything more wonderful in the production of animalcul from the mixture of putrid vegetable matter with water the formation of a chicken in an egg is equally mysterious with the generation of an eel in sour paste we can explain the one process as w,biology
2760,"ell as the other, and we have the
same influence over nature in the production of both.
Without the egg we could never hatch the chicken,
and without the paste we could never procure the eel,
for nature is unchangeable and perfect, and produces
always the same effects with the same cause, and the
same materials. Were this not the case, we could
never have any dependence upon her, and reason and
observation would be no use to men. When laws
are perfect they ought to be established for ever, and
such are the laws of nature. 66
Every work of God is
for ever,"" says Solomon; ""nothing can be put to it, and
nothing taken from it; and God doth it that men
should fear before him, that which hath been is now,
and that which is to be hath already been, and there
is no new thing under the sun.""
Caloric or heat seems to be the element of nature,
in which animal life originates; heat accompanies
life to the last, and departs with it. This subtle prin-
ciple which has defied the penetration of chemists
and alchymists, and probably will do for ever, is
more likely to be a material substance than gravita-
tion is. Yet it would be presumptuous to affirm that
it was so; and it would be equally presumptuous and
unphilosophical in us to affirm, that an unconscious
principle of heat could, by mere chemical action upon
unorganized matter, bring into existence such a com-
plicated piece of ingenious mechanism as an animal
body. It is perfectly certain that the heat is essen
tially necessary to the f",1,0.9958932399749756,isis1832_njp-32101059455541-1746735414.txt,ell as the other and we have the same influence over nature in the production of both without the egg we could never hatch the chicken and without the paste we could never procure the eel for nature is unchangeable and perfect and produces always the same effects with the same cause and the same materials were this not the case we could never have any dependence upon her and reason and observation would be no use to men when laws are perfect they ought to be established for ever and such are the laws of nature 66 every work of god is for ever says solomon nothing can be put to it and nothing taken from it and god doth it that men should fear before him that which hath been is now and that which is to be hath already been and there is no new thing under the sun caloric or heat seems to be the element of nature in which animal life originates heat accompanies life to the last and departs with it this subtle prin ciple which has defied the penetration of chemists and alchymists and probably will do for ever is more likely to be a material substance than gravita tion is yet it would be presumptuous to affirm that it was so and it would be equally presumptuous and unphilosophical in us to affirm that an unconscious principle of heat could by mere chemical action upon unorganized matter bring into existence such a com plicated piece of ingenious mechanism as an animal body it is perfectly certain that the heat is essen tially necessary to the f,biology
2761,"ormation of this body; but
it is merely necessary as the tool of an engraver, or
any other artist, is to the completion of his work.
Such principles as heat (supposing it material) are but
as the hands or instruments of nature, with which she
accomplishes her innumerable tasks.
There was once a time, when man had no existence
on this world. Geologists are at last obliged to con-
fess that he is of recent origin; how then did man,
not to speak of other animals at all, come into
being? A French philosopher maintains, that men
had formerly tails like monkies, and that when they
became civilized they cut their tails off, and their
children were born without them. This same philo..
sopher informs us, that if we put our hands to our
rumps, we will find the stump of the tail still remain-
ing, which is a manifest proof of its former exis-
tence. This is what I call faith--this was the creed
of a French philosopher, that men were once baboons
or monkies, and that by some fortunate accident, or
by the chemical agency of caloric, these monkies mus-
tered a little more than ordinary quantity of phreno-
logical developments-got ashamed of their tails-
chopped them off unanimously, and decreed that
whatsoever young monkey was born with a tail, in
time to come, should have his chopped off in like
manner. In process of time, the female monkies
brought forth young monkies without tails, by the in-
fluence of mental sympathy or desire, and these were
the first men. Since that time, no other r",1,0.9953895211219788,isis1832_njp-32101059455541-1746735414.txt,ormation of this body but it is merely necessary as the tool of an engraver or any other artist is to the completion of his work such principles as heat supposing it material are but as the hands or instruments of nature with which she accomplishes her innumerable tasks there was once a time when man had no existence on this world geologists are at last obliged to con fess that he is of recent origin how then did man not to speak of other animals at all come into being a french philosopher maintains that men had formerly tails like monkies and that when they became civilized they cut their tails off and their children were born without them this same philo sopher informs us that if we put our hands to our rumps we will find the stump of the tail still remain ing which is a manifest proof of its former exis tence this is what i call faiththis was the creed of a french philosopher that men were once baboons or monkies and that by some fortunate accident or by the chemical agency of caloric these monkies mus tered a little more than ordinary quantity of phreno logical developmentsgot ashamed of their tails chopped them off unanimously and decreed that whatsoever young monkey was born with a tail in time to come should have his chopped off in like manner in process of time the female monkies brought forth young monkies without tails by the in fluence of mental sympathy or desire and these were the first men since that time no other r,feminism
2762,"ace of mon-
kies has proved so fortunate. This is faith I say, and
perhaps it is just as reasonable a faith as many others
which are accounted respectable, but we have no
facts or analogies to support it: every distinct species
of animals preserves its distinctive character for
ever. To civilize a monkey, and make a man of him
would settle the dispute at once; till then we must be
satisfied with the simplest view of the matter, namely,
that men were always men, and monkeys were always
monkeys, since the beginning of their being.
If we go
much farther than this, we shall turn our heads.
But how did man come into being?-did he grow in
sour paste, like an eel ?-if so, then who made the
paste, for paste requires making; or did he come out
of an egg like a chicken? Then who laid the egg,
for an egg requires laying; or did he rise out of the
ground like the armed men of ancient fable: if so,
why do not they rise out of the ground still? None of
these theories will do, nor any other theory than this:
that the first man was made, and a female was made
to match him; and to these two, like all the other two
sexes of animals, was given the power of re-producing
their own likeness, which power they have enjoyed
ever since, and will do as long as it pleases nature to
continue the present system; for it may end, as it
once did before, when so many species of animals
were destroyed, and so many great convulsions-re-
volutions and diluvial inundations combined to bury
the remains of former a",1,0.9959327578544616,isis1832_njp-32101059455541-1746735414.txt,ace of mon kies has proved so fortunate this is faith i say and perhaps it is just as reasonable a faith as many others which are accounted respectable but we have no facts or analogies to support it every distinct species of animals preserves its distinctive character for ever to civilize a monkey and make a man of him would settle the dispute at once till then we must be satisfied with the simplest view of the matter namely that men were always men and monkeys were always monkeys since the beginning of their being if we go much farther than this we shall turn our heads but how did man come into beingdid he grow in sour paste like an eel if so then who made the paste for paste requires making or did he come out of an egg like a chicken then who laid the egg for an egg requires laying or did he rise out of the ground like the armed men of ancient fable if so why do not they rise out of the ground still none of these theories will do nor any other theory than this that the first man was made and a female was made to match him and to these two like all the other two sexes of animals was given the power of reproducing their own likeness which power they have enjoyed ever since and will do as long as it pleases nature to continue the present system for it may end as it once did before when so many species of animals were destroyed and so many great convulsionsre volutions and diluvial inundations combined to bury the remains of former a,natural history
2763,"ges in the bowels of the earth.
There is nothing more wonderful or mysterious in the'
creation of the first man and woman, than there is in
what daily takes place before our eyes, or at least
around us-the growth and birth of children. I could
just as easily comprehend, how a man could grow in
a heap of mud or dung, as how he can be produced in
16.


## p. 600 (#676) ############################################

600
THE ISIS.
the womb of his mother; they are both far beyond
the greatest stretch of my imagination. The first
creation, therefore, of any animal, is no greater mystery
to me, than ordinary generation; all my difficulties
are before my eyes; the past gives me little or no
concern. Suppose I were minutely informed, in what
manner every living thing came first into being, what
addition could such a piece of information make to
my knowledge of nature? For the chief mystery
remains behind, how the succession of beings of the
same species is continued, and creation kept up after
a new and more mysterious fashion than the beginning.
What, although chance could make a man at first, if
such an idea can be seriously entertained, how does it
happen that chance, at the same time, makes a woman
to match him, and gives them the power of producing
their own offspring for ever? My faith, I must con-
fess, is not strong enough to embrace such a creed;
but there is no harm in believing it, farther than a
departure from analogy. It is as good a faith as
It is as good a faith as
any ",1,0.9955725073814392,isis1832_njp-32101059455541-1746735414.txt,ges in the bowels of the earth there is nothing more wonderful or mysterious in the creation of the first man and woman than there is in what daily takes place before our eyes or at least around usthe growth and birth of children i could just as easily comprehend how a man could grow in a heap of mud or dung as how he can be produced in 16 p 600 676 600 the isis the womb of his mother they are both far beyond the greatest stretch of my imagination the first creation therefore of any animal is no greater mystery to me than ordinary generation all my difficulties are before my eyes the past gives me little or no concern suppose i were minutely informed in what manner every living thing came first into being what addition could such a piece of information make to my knowledge of nature for the chief mystery remains behind how the succession of beings of the same species is continued and creation kept up after a new and more mysterious fashion than the beginning what although chance could make a man at first if such an idea can be seriously entertained how does it happen that chance at the same time makes a woman to match him and gives them the power of producing their own offspring for ever my faith i must con fess is not strong enough to embrace such a creed but there is no harm in believing it farther than a departure from analogy it is as good a faith as it is as good a faith as any,nature
2764,"other; it is only ascribing to chance, what others
ascribe to God. The beauty and perfection of the
workmanship is acknowledged on both sides, and men
should not quarrel about the meaning of a word, and
if chance be equal to such a work as man--can create
such a soul as his, and inspire such hopes as the brave,
and the wise, and the virtuous of all ages have enter-
tained, why may not chance fulfil these hopes, and
usher man into another state of being, with the same
masterly skill as she brought him into this? If chance
can make a man and a woman, it may do any thing
else. I never quarrel about mere words; the God
that I believe in, has every name, and chance is one
of his names, and the Devil is another.
I shall now proceed to another pair of nature's
attributes, for I always class them in pairs, and com-
pare them as closely as possible to the two sexes.
This other pair to which I would call your attention,
is evil and good. In this, as in every other pair
throughout nature, it will be found that their union
is perfection, and their separation, confusion and
misery. Darkness without light, and light without
darkness, would be equally gloomy and uniustruc-
tive; nature in the one case, would be invisible, and
in the other a luminous glare, without the variety of
light and shade, would produce the same effect as
total darkness. Hence Milton in his ""Paradise
Lost,"" giving a description of the deity, introduces
this beautiful idea ;
Dark with excessive light thy skirts appear""",1,0.9923281073570251,isis1832_njp-32101059455541-1746735414.txt,other it is only ascribing to chance what others ascribe to god the beauty and perfection of the workmanship is acknowledged on both sides and men should not quarrel about the meaning of a word and if chance be equal to such a work as mancan create such a soul as his and inspire such hopes as the brave and the wise and the virtuous of all ages have enter tained why may not chance fulfil these hopes and usher man into another state of being with the same masterly skill as she brought him into this if chance can make a man and a woman it may do any thing else i never quarrel about mere words the god that i believe in has every name and chance is one of his names and the devil is another i shall now proceed to another pair of natures attributes for i always class them in pairs and com pare them as closely as possible to the two sexes this other pair to which i would call your attention is evil and good in this as in every other pair throughout nature it will be found that their union is perfection and their separation confusion and misery darkness without light and light without darkness would be equally gloomy and uniustruc tive nature in the one case would be invisible and in the other a luminous glare without the variety of light and shade would produce the same effect as total darkness hence milton in his paradise lost giving a description of the deity introduces this beautiful idea dark with excessive light thy skirts appear,philosophy
2768,"d he good principle, to which we owe all the activity of
be all in all? He must have two extremes of open- our minds, and all the bustle, amusements, and enjoy-
ness and deceit, of cruelty and love within him. If ments of life. I might go through many other ex-
truth and falsehood even are not both found in God, tremes in nature, which I pick up in pairs, and confer
he is not a perfect being; but here I hope I may not together as I have done the preceding; and in
be misunderstood; one extreme of nature is necessary doing so I could easily show you that each of these
to set off the other: darkness is necessary to distin- two extrenies is indispensable, that they link together
guish or set off the light; without light and shade like male and female throughout the vegetable and the
agreeably blended, no picture can be produced. Love is animal kingdoms, and thus present throughout all
an amiable and a virtuous feeling, but its virtues and its nature, both visible and invisible, one uniform sexual
beauties could never be displayed if it had no contrary phenomenon of two in one, and one in two.
feeling against which to contend. Its greatest glory But I must now draw my remarks, upon evil and
consists in the victory or ascendancy over the contrary good, to a close. It is observed by geologists, that
principle. Truth also is fair, but where is its beauty if nature has begun at the lowest scale of creation
there be no possibility of departing from it; that pos- first, and ascended upw",1,0.9961091876029968,isis1832_njp-32101059455541-1746735414.txt,d he good principle to which we owe all the activity of be all in all he must have two extremes of open our minds and all the bustle amusements and enjoy ness and deceit of cruelty and love within him if ments of life i might go through many other ex truth and falsehood even are not both found in god tremes in nature which i pick up in pairs and confer he is not a perfect being but here i hope i may not together as i have done the preceding and in be misunderstood one extreme of nature is necessary doing so i could easily show you that each of these to set off the other darkness is necessary to distin two extrenies is indispensable that they link together guish or set off the light without light and shade like male and female throughout the vegetable and the agreeably blended no picture can be produced love is animal kingdoms and thus present throughout all an amiable and a virtuous feeling but its virtues and its nature both visible and invisible one uniform sexual beauties could never be displayed if it had no contrary phenomenon of two in one and one in two feeling against which to contend its greatest glory but i must now draw my remarks upon evil and consists in the victory or ascendancy over the contrary good to a close it is observed by geologists that principle truth also is fair but where is its beauty if nature has begun at the lowest scale of creation there be no possibility of departing from it that pos first and ascended upw,biology
2769,"ard, that is to say, it has
sibility we know from experience; for the world has begun with ignorance, and proceeded upwards to
been deluged with error; but truth will gain the vic-intelligence; evil has come first, and good has gra-
tory at last, and its power, and its value will be seen dually followed this is the order of nature, for
in the contest with the contrary principle. Two con good to encroach upon evil, truth to encroach upon
trary principles are not only necessary, but are to be falsehood, knowledge to encroach upon ignorance,
found in every department of nature, the one to dis- and love upon cruelty. When man therefore is
tinguish and set off the other; and without either of brought into being, it is necessary for man, before
these extremes, there would be no harmony or per he can work himself up into a state of intellectual
fection. Perhaps some of you may find it still diffi- dignity, and social happiness, to begin with igno-
cult to understand how falsehood is necessary to com- rance and bodily imperfection. These engender all
plete the perfection of nature, a few words will ex· sorts of moral, intellectual, and physical evils,
plain this simple fact. Without error, or ignorance, such as we see prevailing around us. These evils
or falsehood, our knowledge would be perfect, and can be removed by the ingenuity of man, in making
being perfect we would have no more to seek or ac- use of those resources which nature has put into his
quire; the mind would have no st",1,0.9922975897789,isis1832_njp-32101059455541-1746735414.txt,ard that is to say it has sibility we know from experience for the world has begun with ignorance and proceeded upwards to been deluged with error but truth will gain the vicintelligence evil has come first and good has gra tory at last and its power and its value will be seen dually followed this is the order of nature for in the contest with the contrary principle two con good to encroach upon evil truth to encroach upon trary principles are not only necessary but are to be falsehood knowledge to encroach upon ignorance found in every department of nature the one to dis and love upon cruelty when man therefore is tinguish and set off the other and without either of brought into being it is necessary for man before these extremes there would be no harmony or per he can work himself up into a state of intellectual fection perhaps some of you may find it still diffi dignity and social happiness to begin with igno cult to understand how falsehood is necessary to com rance and bodily imperfection these engender all plete the perfection of nature a few words will ex sorts of moral intellectual and physical evils plain this simple fact without error or ignorance such as we see prevailing around us these evils or falsehood our knowledge would be perfect and can be removed by the ingenuity of man in making being perfect we would have no more to seek or ac use of those resources which nature has put into his quire the mind would have no st,truth versus ignorance
2773," know nothing; but the hope of a future state is one
are three kinds of evil, in which he requires to be in of the greatest comforts I enjoy, aud 1 can find
structed moral, intellectual, and physical. Moral nothing to deprive me of it. Theories I dislike, when
evil is occasioned by the unequal conflict, between men become obstinate in support of them, and as-
reason and passion, in which passion prevails over sume for certainty, a mere imagination of their own;
her more prudent opponent intellectual evil is occa- but as the question has often been asked, where can
sioned by ignorance, in which error and prejudice man go after death, if there be a tenuous and subtle
are more than a match for philosophical truth. Phy- substance within him, which darts out like the seed of
sical evil is occasioned by weakness of body, and a plant into new being after the dissolution of this
liability to pain and disease, poverty and want. grosser body? the question deserves an answer; and
Through all these, man has travelled, and still travels there is no way of answering it, but by a supposition.
in this, and I have no doubt in every other planet If we say, that the surviving principle, of whatever
that moves round a sun; and though the prospects of it be composed (and matter is both subtle and invi-
man are brightening a little in this planet, and we sible), is taken to another ball or planet, in the firma-
have some encouragement to hope that many evils ment, it may be replied, that the ball ",1,0.9935672879219056,isis1832_njp-32101059455541-1746735414.txt,know nothing but the hope of a future state is one are three kinds of evil in which he requires to be in of the greatest comforts i enjoy aud 1 can find structed moral intellectual and physical moral nothing to deprive me of it theories i dislike when evil is occasioned by the unequal conflict between men become obstinate in support of them and as reason and passion in which passion prevails over sume for certainty a mere imagination of their own her more prudent opponent intellectual evil is occa but as the question has often been asked where can sioned by ignorance in which error and prejudice man go after death if there be a tenuous and subtle are more than a match for philosophical truth phy substance within him which darts out like the seed of sical evil is occasioned by weakness of body and a plant into new being after the dissolution of this liability to pain and disease poverty and want grosser body the question deserves an answer and through all these man has travelled and still travels there is no way of answering it but by a supposition in this and i have no doubt in every other planet if we say that the surviving principle of whatever that moves round a sun and though the prospects of it be composed and matter is both subtle and invi man are brightening a little in this planet and we sible is taken to another ball or planet in the firma have some encouragement to hope that many evils ment it may be replied that the ball,astronomy
2774,"or planet pre-
will fly before the resolution and ingenuity of man- sents the same appearances as this, and is likely to be
kind, still, from the very constitution of the ball which inhabited by the same sort of mortal creatures as our-
we inhabit, and the fabric of our own bodies, the race of selves. They have day and night as we have, sum-
man can never expect anything but a continued con- mer and winter, hill and dale, cold and heat, and their
flict against some species or modification of evil, from place of habitation, according to all the fair rules of
birth to the final dissolution of life, and like all others analogy, is not more desirable than our own. But,
who have gone before them, they must just take their here our two contrary extremes will be of service to
chance of another world, and that too, without fear; us, for nature is no where without them, and these two
for what occasion has any man to entertain any fear of contrary extremes we find in the sun, and his revolv-
another life? We are all of us as nature made us, ing planets. The sun is a luminous body, the planet
and as nature would have us to be, and all the differ- is an opaque or dark body; the sun is stationary, or a
ence between one man and another is very inconsider- body at rest, the planet is a body in motion; the one
able, and may all be traced to accidental causes and is central or internal, the other is external; they are
circumstances. There are many priests, and righteous essentially different ",1,0.9958220720291138,isis1832_njp-32101059455541-1746735414.txt,or planet pre will fly before the resolution and ingenuity of man sents the same appearances as this and is likely to be kind still from the very constitution of the ball which inhabited by the same sort of mortal creatures as our we inhabit and the fabric of our own bodies the race of selves they have day and night as we have sum man can never expect anything but a continued con mer and winter hill and dale cold and heat and their flict against some species or modification of evil from place of habitation according to all the fair rules of birth to the final dissolution of life and like all others analogy is not more desirable than our own but who have gone before them they must just take their here our two contrary extremes will be of service to chance of another world and that too without fear us for nature is no where without them and these two for what occasion has any man to entertain any fear of contrary extremes we find in the sun and his revolv another life we are all of us as nature made us ing planets the sun is a luminous body the planet and as nature would have us to be and all the differ is an opaque or dark body the sun is stationary or a ence between one man and another is very inconsider body at rest the planet is a body in motion the one able and may all be traced to accidental causes and is central or internal the other is external they are circumstances there are many priests and righteous essentially different,astronomy
2775,"in their respective natures, and the
men in our land, who, if they had been born and bred sun is evidently the more perfect of the two, the
as others have been, would have turned out thieves planet corresponds to ignorance, the sun to know-
and pickpockets; and pickpockets, with a classical ledge; the planet to evil, the sun to good; the planet
education, and a bishopric to crown it, who would to falsehood, the sun to truth; the planet to bondage,
make most pious and learned bishops. It is to fortune, the sun to liberty: we cannot therefore affirm the same
that men are indebted for character, as well as for respecting the sun, that we can affirm respecting the
titles and honours; yet a good and an honest life is planet, the analogy of nature is against it; if therefore,
always a consolation to man, both whilst health con- the sun be habitable, as is generally supposed by philo-
tinues, and when the hour of death arrives. No man sophers, it is likely to be a happier, and more perfect
can die so comfortably both to himself, and to those state of existence than the planetary. This however, is but
around him, as a sober industrious quiet-living man. a hypothetical answer to a hypothetical question, whe-
It matters not what his faith be, experience has ther man gets to the sun or not, or how he gets there,
demonstrated that that makes little difference; but I leave for time to demonstrate; but if he can ride
the hope of another life is certainly a consolation on a sun-beam as Urie",1,0.9932150840759276,isis1832_njp-32101059455541-1746735414.txt,in their respective natures and the men in our land who if they had been born and bred sun is evidently the more perfect of the two the as others have been would have turned out thieves planet corresponds to ignorance the sun to know and pickpockets and pickpockets with a classical ledge the planet to evil the sun to good the planet education and a bishopric to crown it who would to falsehood the sun to truth the planet to bondage make most pious and learned bishops it is to fortune the sun to liberty we cannot therefore affirm the same that men are indebted for character as well as for respecting the sun that we can affirm respecting the titles and honours yet a good and an honest life is planet the analogy of nature is against it if therefore always a consolation to man both whilst health con the sun be habitable as is generally supposed by philo tinues and when the hour of death arrives no man sophers it is likely to be a happier and more perfect can die so comfortably both to himself and to those state of existence than the planetary this however is but around him as a sober industrious quietliving man a hypothetical answer to a hypothetical question whe it matters not what his faith be experience has ther man gets to the sun or not or how he gets there demonstrated that that makes little difference but i leave for time to demonstrate but if he can ride the hope of another life is certainly a consolation on a sunbeam as urie,philosophy
2781,"ture, and ought to be investigated and judged like
every other natural phenomenon, according to the
strict rules of the analogy of nature, not to be cast
off with supercilious contempt, as a thing without
meaning, but to be analysed and reduced into a
systematic form, like every other science, of which na-
ture has furnished the materials or first principles; for
theology is a science which teaches a knowledge of
general nature, and is quite at variance with praying
and psalm singing, and all the other ceremonious
forms of superstition, which are all instituted upon
the monstrous supposition, that God, by the entreaties
of man, may be moved to alter the eternal and un-
changeable counsels of his infinite wisdom.
It is impossible to fix upon any number better cal-
culated to represent the godhead or nature, than the
number three. All nature is full of it. The first or
Father, represents the one extreme of nature: the third,
or Holy Ghost, represents the other extreme of nature,
and the second, or Son, the union of two extremes.
The second therefore, which unites the two extremes
together, is the proper representative of rest and hap
piness; for, out of this, there is nothing but discord and
division. This explains the reason, why the prece-
dence is always in Scripture given to the Son."" The
Father judgeth no man, but hath committed all judg-
ment to the Son;"" the Father's reign, is a reign of dis-
cord and evil, but the reign of the Son is said to be a
kingdom of peace.
It is",1,0.995586633682251,isis1832_njp-32101059455541-1746735414.txt,ture and ought to be investigated and judged like every other natural phenomenon according to the strict rules of the analogy of nature not to be cast off with supercilious contempt as a thing without meaning but to be analysed and reduced into a systematic form like every other science of which na ture has furnished the materials or first principles for theology is a science which teaches a knowledge of general nature and is quite at variance with praying and psalm singing and all the other ceremonious forms of superstition which are all instituted upon the monstrous supposition that god by the entreaties of man may be moved to alter the eternal and un changeable counsels of his infinite wisdom it is impossible to fix upon any number better cal culated to represent the godhead or nature than the number three all nature is full of it the first or father represents the one extreme of nature the third or holy ghost represents the other extreme of nature and the second or son the union of two extremes the second therefore which unites the two extremes together is the proper representative of rest and hap piness for out of this there is nothing but discord and division this explains the reason why the prece dence is always in scripture given to the son the father judgeth no man but hath committed all judg ment to the son the fathers reign is a reign of dis cord and evil but the reign of the son is said to be a kingdom of peace it is,theology
2782," the Son, and not the Father,
which is the Messiah; ""give the king thy judgments,
O God, but thy righteousness to the king's Son.""
This bears the strongest resemblance to nature at large,
as we shall soon find, by examining the various Trini-
ties which the universe presents.
The first, and one of the most beautiful specimens
of the Trinity of nature to which I shall direct your
attention, is the Trinity in light. There are only
three primitive uncompounded colours in light;
namely, blue, red, and yellow. These three blended
together, in certain proportions, produce white, or pure
light. Each of these colours is a distinct principle,
having properties peculiar to itself, which properties
are not inherited by either of the other two. These
three colours, by blending together, make up the other
four, which complete what are commonly called the
seven colours of light. The other four, however, are
not simple, but compound; they are always found in
a decomposition of a ray of light, and sometimes
they are distinctly visible in the rainbow; but every one
who has been accustomed to mix colours knows that
that they cannot be original. Blue and yellow make
green; red and yellow make orange; blue and red
make purple. Besides the Trinity observable in the
three primitive colours of blue, red, and yellow, you
find a Trinity of another sort in the compound
colours themselves: thus green is one colour, and
the blue and the yellow of which it is compounded
are two; presenting a specimen of ",1,0.995508313179016,isis1832_njp-32101059455541-1746735414.txt,the son and not the father which is the messiah give the king thy judgments o god but thy righteousness to the kings son this bears the strongest resemblance to nature at large as we shall soon find by examining the various trini ties which the universe presents the first and one of the most beautiful specimens of the trinity of nature to which i shall direct your attention is the trinity in light there are only three primitive uncompounded colours in light namely blue red and yellow these three blended together in certain proportions produce white or pure light each of these colours is a distinct principle having properties peculiar to itself which properties are not inherited by either of the other two these three colours by blending together make up the other four which complete what are commonly called the seven colours of light the other four however are not simple but compound they are always found in a decomposition of a ray of light and sometimes they are distinctly visible in the rainbow but every one who has been accustomed to mix colours knows that that they cannot be original blue and yellow make green red and yellow make orange blue and red make purple besides the trinity observable in the three primitive colours of blue red and yellow you find a trinity of another sort in the compound colours themselves thus green is one colour and the blue and the yellow of which it is compounded are two presenting a specimen of,optics
2783,"what I above
alluded to, namely, the union of the two extremes
in one.
These three colours of light are capable of
being compounded into an infinite variety of shades;
by mixing up more or less of each, you may vary
the tint, and produce any composite colour you
please. It is to this infinite variety of proportions, in
which the three original colours are blended, that
we are indebted for the innumerable shades of colour-
ing which are observable in nature. Blue, red, and
yellow, mixed, will make brown; a little more red will
make a reddish brown a little more yellow will make
a green, and so on for ever through all the tints of
nature, which are all made up in this manner. But
upon this, as upon every other subject, we can only
gather facts: the causes of these phenomena are un-
known. There is some chemical relationship between
light and the material creation: some unchangeable
law by which the reflection of the different colours,
and their proportionate quantities is determined: but
the investigation of this subject is beyond our capa-
bilities, we cannot even move one step to commence
our pursuit of the unseen, unknown, and inem »rehen
sible object. Mere external phenomena, or effects,
are the province of man's limited understanding of
causes we can have no idea; they are mystery un-
searchable. We can only say with certainty, that
causes there must be, and these causes, powerful, in-
telligent, wise, perfect, and unchangeable.
:
The next Trinity to which I will now call ",1,0.9955384731292723,isis1832_njp-32101059455541-1746735414.txt,what i above alluded to namely the union of the two extremes in one these three colours of light are capable of being compounded into an infinite variety of shades by mixing up more or less of each you may vary the tint and produce any composite colour you please it is to this infinite variety of proportions in which the three original colours are blended that we are indebted for the innumerable shades of colour ing which are observable in nature blue red and yellow mixed will make brown a little more red will make a reddish brown a little more yellow will make a green and so on for ever through all the tints of nature which are all made up in this manner but upon this as upon every other subject we can only gather facts the causes of these phenomena are un known there is some chemical relationship between light and the material creation some unchangeable law by which the reflection of the different colours and their proportionate quantities is determined but the investigation of this subject is beyond our capa bilities we cannot even move one step to commence our pursuit of the unseen unknown and inem rehen sible object mere external phenomena or effects are the province of mans limited understanding of causes we can have no idea they are mystery un searchable we can only say with certainty that causes there must be and these causes powerful in telligent wise perfect and unchangeable the next trinity to which i will now call,natural history
2784,"your at-
tention ought more properly to have been first intro-
duced, as it embraces universal nature. It is com-
monly called the three kingdoms. All nature is three-
fold; animate, vegetable, or inanimate. The inanimate
is the lowest in the scale of intellectual, or sensitive
being, as far as that intelligence and sensation are
evident to human sense; that is, when we view it in
separate parts, such as a stone, a rock, or a mountain;
but viewing it as an organized whole, it then becomes
the first of the three in sensation and intelligence, and
includes the other two within itself as a Trinity united.
Viewing the inanimate kingdom with the eye of reason
and philosophy, and reflecting upon the splendid effects
produced by the incomprehensible influence of attrac
tion and repulsion, to what other conclusion can we
come, than this, that all nature is full of sensation?
What power is it which causes the earth to move
round the sun, or any other of the planetary bodies to
perform their revolutions? They are hundreds of mil-
lions of miles apart; there is no visible bond of con-
nexion, no chain or leading string attached, to draw
them forward by physical force: there is no physical
force employed (as physical force is commonly under-
stood); yet there is a power, an attraction, never failing,
unchangeable, eternal, so that each immense ball per-
forms its revolutions, consisting of a circuit of incon-
ceivable length, with greater precision than the nicest
chronometer which the i",1,0.99521803855896,isis1832_njp-32101059455541-1746735414.txt,your at tention ought more properly to have been first intro duced as it embraces universal nature it is com monly called the three kingdoms all nature is three fold animate vegetable or inanimate the inanimate is the lowest in the scale of intellectual or sensitive being as far as that intelligence and sensation are evident to human sense that is when we view it in separate parts such as a stone a rock or a mountain but viewing it as an organized whole it then becomes the first of the three in sensation and intelligence and includes the other two within itself as a trinity united viewing the inanimate kingdom with the eye of reason and philosophy and reflecting upon the splendid effects produced by the incomprehensible influence of attrac tion and repulsion to what other conclusion can we come than this that all nature is full of sensation what power is it which causes the earth to move round the sun or any other of the planetary bodies to perform their revolutions they are hundreds of mil lions of miles apart there is no visible bond of con nexion no chain or leading string attached to draw them forward by physical force there is no physical force employed as physical force is commonly under stood yet there is a power an attraction never failing unchangeable eternal so that each immense ball per forms its revolutions consisting of a circuit of incon ceivable length with greater precision than the nicest chronometer which the i,gravity
