half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic
3677,"among her little ones.
I was scarcely ten years of age, and I had the desire,
which was very natural at that age, to appropriate to my-
self that charming covey, with the hope of rearing the
little birds under the wing of their mother. I seized,
therefore, the favourable moment when she had stealthily
glided into the nook which concealed her brood, carrying
* Pudore et liberalitate liberos retinere satiùs esse credo quàm
metu.
in her beak a provision of grains and little worms; with
cager hand I prevented her egress. I tore the nest from
its attachments, and the thorns by which it was environed;
and carefully tying it up in my handkerchief, that nothing
might derange its symmetry, I carried it, intoxicated
with delight, to my chamber. There, I covered with
fresh herbage a large cage, of which some one had made
me a present; I filled with clean water the leaden
vessels with which it was provided. I strewed with fine
sand the floor of the cage, and there I placed the treasure
on which the smiling hopes of a young naturalist were
founded. But very soon the linnet escaped from her
nest, and fluttered over the whole extent of cage, crushing
her wings against the bars.
Her agitation was extreme, the feathers of her head
stood on end. Spite, rage, and the despair of maternal
love seemed to stream forth from her sparkling eyes.
She would have liked, but she dared not, to dart upon
the sacrilegious hand which uncovered the nest where lay
her fourteen little ones, ranged in admirable o",1,0.9936781525611876,elizacook_1849_mdp-39015074629984-1746736509.txt,among her little ones i was scarcely ten years of age and i had the desire which was very natural at that age to appropriate to my self that charming covey with the hope of rearing the little birds under the wing of their mother i seized therefore the favourable moment when she had stealthily glided into the nook which concealed her brood carrying pudore et liberalitate liberos retinere satis esse credo qum metu in her beak a provision of grains and little worms with cager hand i prevented her egress i tore the nest from its attachments and the thorns by which it was environed and carefully tying it up in my handkerchief that nothing might derange its symmetry i carried it intoxicated with delight to my chamber there i covered with fresh herbage a large cage of which some one had made me a present i filled with clean water the leaden vessels with which it was provided i strewed with fine sand the floor of the cage and there i placed the treasure on which the smiling hopes of a young naturalist were founded but very soon the linnet escaped from her nest and fluttered over the whole extent of cage crushing her wings against the bars her agitation was extreme the feathers of her head stood on end spite rage and the despair of maternal love seemed to stream forth from her sparkling eyes she would have liked but she dared not to dart upon the sacrilegious hand which uncovered the nest where lay her fourteen little ones ranged in admirable o,biology
3738,"ess her maid was
present.
It is impossible to describe Lady Templegrove's wretch-
edness, and bitter self-reproaches; her fear of being
coolly received made her so reserved in her manner, that
USE THE
PEN.
USE the pen, there's magic in it,
Never let it lag behind;
Write thy thought, the pen can win it
From the chaos of the mind.
Many a gem is lost for ever
By the careless passer-by;
But the gems of thought should never
On the mental pathway lie.
Use the pen, reck not that others
Take a higher flight than thine;
Many an ocean cave still smothers
Pearls of price beneath the brine;
But the diver finds the treasure,
And the gem to light is brought,
So, thy mind's unbounded measure
May give up some pearl of thought.
Use the pen, the day's departed,
When the sword, alone, held sway,
Wielded by the lion-hearted,
Strong in battle! where are they?
All unknown the deeds of glory
Done of old by mighty men,
Save the few who live in story,
Chronicled by Sages' pen,
Use the pen, the Sun above us,
By whose aid the chemist's art
Stamps the forms of those who love us,
Showing us their counterpart,
Cannot hold a higher power
Than within the pen enshrined,
When, with wisdom for its dower,
It daguerreotypes the mind.
Use the pen, but let it never
Slander Truth with death-black ink;
Let it be thy best endeavour,
But to write what good men think,
So, thy words and thoughts sccuring
Honest praise from learring's tongue,
May, in time, be as enduring
As the strains which Homer sung.
J. E. CARPENTED.
",1,0.9946452379226683,elizacook_1849_mdp-39015074629984-1746736509.txt,ess her maid was present it is impossible to describe lady templegroves wretch edness and bitter selfreproaches her fear of being coolly received made her so reserved in her manner that use the pen use the pen theres magic in it never let it lag behind write thy thought the pen can win it from the chaos of the mind many a gem is lost for ever by the careless passerby but the gems of thought should never on the mental pathway lie use the pen reck not that others take a higher flight than thine many an ocean cave still smothers pearls of price beneath the brine but the diver finds the treasure and the gem to light is brought so thy minds unbounded measure may give up some pearl of thought use the pen the days departed when the sword alone held sway wielded by the lionhearted strong in battle where are they all unknown the deeds of glory done of old by mighty men save the few who live in story chronicled by sages pen use the pen the sun above us by whose aid the chemists art stamps the forms of those who love us showing us their counterpart cannot hold a higher power than within the pen enshrined when with wisdom for its dower it daguerreotypes the mind use the pen but let it never slander truth with deathblack ink let it be thy best endeavour but to write what good men think so thy words and thoughts sccuring honest praise from learrings tongue may in time be as enduring as the strains which homer sung j e carpented,philosophy
3829,"ctive and ex-
perimental sciences; they live in the investigation of man
and his nature; but they are unable to furnish us with
the required information. They scrutinize merely the
external appearance, noticing the distinctions which se-
parate race from race, peculiarities of form, structure,
and temperament, which, if they do not cause, are inti-
mately connected with the mental aptitudes and disposi-
tions of men; but still all their investigations are
founded upon matter and its properties. They plunge
the dissecting-knife into the frame, explain the form and
functions of the viscera, divide the muscles which were
once the agents of power, tear up the nerves which were There is, it is true, an almost occult science, called Mes-
once the channels of sensation, and the conductors of the merism, which bids fair further to enlighten us. Although
current of will, anatomize the lungs where vital heat its practice has been bound up with, and disfigured by
was once generated, trace all the ramifications of the much of imposture and trickery—although its conscien-
vascular system, through which, from that powerful tious advocates have been rash in theorizing on imperfect
fountain, the heart, flowed the stream of life. But, data, and predicting effects without sufficient knowledge,
in all this there is nothing but matter and its operations; yet those who have patiently and impartially investigated
we lay hold of no trace of mind. But the brain still its pretensions, must admit that",1,0.9955525398254396,elizacook_1849_mdp-39015074629984-1746736509.txt,ctive and ex perimental sciences they live in the investigation of man and his nature but they are unable to furnish us with the required information they scrutinize merely the external appearance noticing the distinctions which se parate race from race peculiarities of form structure and temperament which if they do not cause are inti mately connected with the mental aptitudes and disposi tions of men but still all their investigations are founded upon matter and its properties they plunge the dissectingknife into the frame explain the form and functions of the viscera divide the muscles which were once the agents of power tear up the nerves which were there is it is true an almost occult science called mes once the channels of sensation and the conductors of the merism which bids fair further to enlighten us although current of will anatomize the lungs where vital heat its practice has been bound up with and disfigured by was once generated trace all the ramifications of the much of imposture and trickeryalthough its conscien vascular system through which from that powerful tious advocates have been rash in theorizing on imperfect fountain the heart flowed the stream of life but data and predicting effects without sufficient knowledge in all this there is nothing but matter and its operations yet those who have patiently and impartially investigated we lay hold of no trace of mind but the brain still its pretensions must admit that,biology
3840,"ncretions being but little compressed on account of
the cavity within, retain their original globular figure.
If it be asked, why the same appearances are not pre-
sented in Fingal's Cave, and in others of the same kind,
it may be replied, that the two cases differ, the Käse-
keller being a hollow existing from the first, whereas the
basalt at Staffa, probably, constituted a continuous bed,
until undermined and eaten into by the sea.""
Warm springs may be regarded, as before explained, as
evidence of a still-existing languid volcanic action; they
throw off the same kinds of gases as those which rise from
volcanos; and it is a remarkable fact, that large tracts of
country which exhibit no volcanic appearances, are
equally destitute of warm springs. Sir Roderick Mur-
chison, during his late researches in Russia, satisfactorily
verified this fact; warm springs were found only at the
foot of mountains; they were altogether wanting in the
immense level regions of the empire. In mountainous
countries it is no uncommon occurrence to see hot-springs
gushing from rocks which seem built up of ice.
The gases most commonly emitted from volcanos are
carbonic, muriatic, and sulphurous acid; sulphuretted
hydrogen, and nitrogen. The inconceivable quantity of
hydrogen exhaled in past times is shown by the sulphur
mines of Sicily, which sometimes yield 400,000 cwt. of
the mineral in a year. The amount of gas required for
the production of this deposit defies calculation. Boussin-
gault mentions",1,0.9934635162353516,elizacook_1849_mdp-39015074629984-1746736509.txt,ncretions being but little compressed on account of the cavity within retain their original globular figure if it be asked why the same appearances are not pre sented in fingals cave and in others of the same kind it may be replied that the two cases differ the kse keller being a hollow existing from the first whereas the basalt at staffa probably constituted a continuous bed until undermined and eaten into by the sea warm springs may be regarded as before explained as evidence of a stillexisting languid volcanic action they throw off the same kinds of gases as those which rise from volcanos and it is a remarkable fact that large tracts of country which exhibit no volcanic appearances are equally destitute of warm springs sir roderick mur chison during his late researches in russia satisfactorily verified this fact warm springs were found only at the foot of mountains they were altogether wanting in the immense level regions of the empire in mountainous countries it is no uncommon occurrence to see hotsprings gushing from rocks which seem built up of ice the gases most commonly emitted from volcanos are carbonic muriatic and sulphurous acid sulphuretted hydrogen and nitrogen the inconceivable quantity of hydrogen exhaled in past times is shown by the sulphur mines of sicily which sometimes yield 400000 cwt of the mineral in a year the amount of gas required for the production of this deposit defies calculation boussin gault mentions,volcanology
3841," a case of a spring in New Grenada, which
gives out every twenty-four hours nearly two hundred
pounds of muriatic acid gas, and sulphuretted hydrogen
in nearly equal quantities. At the eruption of Etna in
1842, a curious circumstance happened: the stream of
lava was seen by the alarmed inhabitants of the district to
flow into a small lake. They retired to a distance, ex-
pecting the usual shock from the contact of heated ma-
terials with water, but none took place. A few of the
number ventured back to watch what was going on, when
the lake blew up with a frightful concussion, and many
persons were injured by the falling fragments of lava.
Much discussion was excited as to the cause of the acci-
dent; the explanation has, however, been furnished by
M. Boutigny's experiments, showing the repulsion be-
tween intensely heated substances and water. On enter-
ing the lake, the temperature of the lava was such as to
repel the surrounding fluid, and it was only after being
cooled down that the explosion occurred.
A dissertation on volcanic action necessarily involves
the phenomena of earthquakes; according to mathema-
ticians, the shock to produce one of these convulsions
must ""move with such an immense velocity, as to dis-
place bodies by their inertia-have a horizontal, alternate
motion, either much quicker in one direction than in an-
other, or different in its effects-and be accompanied by
an upward and downward motion at the same time.""
Rigid as the earth may appear, it is certa",1,0.992215931415558,elizacook_1849_mdp-39015074629984-1746736509.txt,a case of a spring in new grenada which gives out every twentyfour hours nearly two hundred pounds of muriatic acid gas and sulphuretted hydrogen in nearly equal quantities at the eruption of etna in 1842 a curious circumstance happened the stream of lava was seen by the alarmed inhabitants of the district to flow into a small lake they retired to a distance ex pecting the usual shock from the contact of heated ma terials with water but none took place a few of the number ventured back to watch what was going on when the lake blew up with a frightful concussion and many persons were injured by the falling fragments of lava much discussion was excited as to the cause of the acci dent the explanation has however been furnished by m boutignys experiments showing the repulsion be tween intensely heated substances and water on enter ing the lake the temperature of the lava was such as to repel the surrounding fluid and it was only after being cooled down that the explosion occurred a dissertation on volcanic action necessarily involves the phenomena of earthquakes according to mathema ticians the shock to produce one of these convulsions must move with such an immense velocity as to dis place bodies by their inertiahave a horizontal alternate motion either much quicker in one direction than in an other or different in its effectsand be accompanied by an upward and downward motion at the same time rigid as the earth may appear it is certa,geology
3844,"water and mud most frequently occurs,
mingled, according to Humboldt, with fishes. The
presence of these animals has led to the conclusion, that
large lakes, fitted for their abode, exist in the ca-
vernous hollows of the mountains. The existence of
large hollows is rendered probable, by the falling in of
the enormous mountain Papandayang, in Java, a catas-
trophe which involved the subsidence of a district 15
miles long by 6 broad, with 40 villages and a great num-
ber of the inhabitants. Professor Hopkins estimates
the thickness of the earth's crust at 400 to 1,000 miles;
and taking into view the comparatively slight depth to
which excavations have been made, does not consider the
fact, as established, that the internal heat must necessa-
rily increase with the descent.
Dr. Daubeny suggests that volcanic action may have
originated, in sea-water finding its way through fissures to
the interior of the earth, and refers to the purposes which
volcanos may serve in the economy of nature, not the
least important of which is the evolution of ammonia for
the support of vegetation. In this point of view they
lose much of their terrific character, and may be regarded
as safety-valves by which the burning materials of the
interior, by whatever cause produced, force themselves
to the surface with the least mischief. Earthquakes are
most destructive where there are no volcanos; but for
these vents, how awfully tremendous would have been
the effects of confined heat. And what would the e",1,0.994551122188568,elizacook_1849_mdp-39015074629984-1746736509.txt,water and mud most frequently occurs mingled according to humboldt with fishes the presence of these animals has led to the conclusion that large lakes fitted for their abode exist in the ca vernous hollows of the mountains the existence of large hollows is rendered probable by the falling in of the enormous mountain papandayang in java a catas trophe which involved the subsidence of a district 15 miles long by 6 broad with 40 villages and a great num ber of the inhabitants professor hopkins estimates the thickness of the earths crust at 400 to 1000 miles and taking into view the comparatively slight depth to which excavations have been made does not consider the fact as established that the internal heat must necessa rily increase with the descent dr daubeny suggests that volcanic action may have originated in seawater finding its way through fissures to the interior of the earth and refers to the purposes which volcanos may serve in the economy of nature not the least important of which is the evolution of ammonia for the support of vegetation in this point of view they lose much of their terrific character and may be regarded as safetyvalves by which the burning materials of the interior by whatever cause produced force themselves to the surface with the least mischief earthquakes are most destructive where there are no volcanos but for these vents how awfully tremendous would have been the effects of confined heat and what would the e,volcano
3845,"arth
have been without them? Australia, which has few or no
mountains, is, in the interior, a howling desert, no rivers,
no vegetation, or undulating scenery. But let a chain of
mountains be upheaved, and the land becomes physically
beautiful, fertile, with beneficial modifications of climate.
Volcanos supply carbonic acid to vegetation, and the
immense growths of former ages are not, according to the
work under notice, due to the presence of a supera-
bundant quantity of this gas at one time, but to have
been maintained by a supply gradually evolved. ""Whilst
coral animals"" pursues the Doctor, ""and mollusca of
various kinds are continually adding to the amount of
carbonate of lime at the bottom of what is now the sea,
which will one day doubtless form dry land; volcanos on
the other hand, are employed in redressing the balance,
by expelling the carbonic acid from limestones of older
date, and forming rocks of silicate of lime in the place of
those composed of carbonate."" In the same way, it is
shown, the supply of ammonia and nitrogen is kept up:
""Granting,"" observes the writer, ""that these have been
produced, not by processes of animal decay, but by such
as were proceeding within the globe prior to the creation
of living beings, the notice of a slow and continuous dis-
engagement of both compounds, from the earliest period
to the present time, will be received, perhaps, as at
least the most probable mode of accounting for their un-
failing supply.""
66
Without a proper supply",1,0.9954831600189208,elizacook_1849_mdp-39015074629984-1746736509.txt,arth have been without them australia which has few or no mountains is in the interior a howling desert no rivers no vegetation or undulating scenery but let a chain of mountains be upheaved and the land becomes physically beautiful fertile with beneficial modifications of climate volcanos supply carbonic acid to vegetation and the immense growths of former ages are not according to the work under notice due to the presence of a supera bundant quantity of this gas at one time but to have been maintained by a supply gradually evolved whilst coral animals pursues the doctor and mollusca of various kinds are continually adding to the amount of carbonate of lime at the bottom of what is now the sea which will one day doubtless form dry land volcanos on the other hand are employed in redressing the balance by expelling the carbonic acid from limestones of older date and forming rocks of silicate of lime in the place of those composed of carbonate in the same way it is shown the supply of ammonia and nitrogen is kept up granting observes the writer that these have been produced not by processes of animal decay but by such as were proceeding within the globe prior to the creation of living beings the notice of a slow and continuous dis engagement of both compounds from the earliest period to the present time will be received perhaps as at least the most probable mode of accounting for their un failing supply 66 without a proper supply,chemistry
3846," of material, every way fitted
for it, organic life could not go on. To ensure healthful
vegetation we must have potass, soda, certain earthy
phosphates, lime, and magnesia. Some of these are in-
soluble in water, while the others, if unmixed with
other substances, would be washed away with every
rain. But volcanos furnish a provision against both
contingencies. In the lava and trachyte thrown up to
the surface, the alkalies-lime and magnesia-exist in a
dormant condition; but which, acted upon by the car-
bonic acid continually evolved, are separated, the rock
disintegrates, and in process of time, becomes highly
productive soil. ""Thus every volcanic,"" writes Dr.
Daubeny, ""as well as every granite rock, contains a
store-house of alkali for the future exigencies of the vege-
table world, whilst the former is also charged with those
principles which are often wanting in granite, but which
are no less essential to many plants-lime and mag-
nesia. Had the alkalies been present in the ground in
beds or isolated masses, they would have been speedily
washed away, and the vegetables that require them
would by this time have been restricted to the imme-
diate vicinity of the ocean.""
This suggests to us sublime and interesting views of
the arrangements of the Deity, in thus having made all
things subservient to one common end; and having or-
dained that the mighty agents of destruction, which
exist in the bowels of the earth should minister, like
the malignant Genii of some eastern fab",1,0.9953199028968812,elizacook_1849_mdp-39015074629984-1746736509.txt,of material every way fitted for it organic life could not go on to ensure healthful vegetation we must have potass soda certain earthy phosphates lime and magnesia some of these are in soluble in water while the others if unmixed with other substances would be washed away with every rain but volcanos furnish a provision against both contingencies in the lava and trachyte thrown up to the surface the alkalieslime and magnesiaexist in a dormant condition but which acted upon by the car bonic acid continually evolved are separated the rock disintegrates and in process of time becomes highly productive soil thus every volcanic writes dr daubeny as well as every granite rock contains a storehouse of alkali for the future exigencies of the vege table world whilst the former is also charged with those principles which are often wanting in granite but which are no less essential to many plantslime and mag nesia had the alkalies been present in the ground in beds or isolated masses they would have been speedily washed away and the vegetables that require them would by this time have been restricted to the imme diate vicinity of the ocean this suggests to us sublime and interesting views of the arrangements of the deity in thus having made all things subservient to one common end and having or dained that the mighty agents of destruction which exist in the bowels of the earth should minister like the malignant genii of some eastern fab,volcanoes
3865,"t submit to be enslaved; and, rather than brave
and defy them, they will succumb and conform. They
have not the moral courage to stem the tide of ""the
world's"" contumely, and to walk erect through the hisses
spit out at them by those who are, perhaps, too low in
the scale of virtue to respect it in any shape.
We still want an infusion of greater moral courage
throughout society. We want honester purposes, higher
aims, truer impulses. We want emancipation of indi-
viduality. Let each man be himself, not reflect the being,
the opinion, the will of another. Children may be edu-
cated into such self-reliance, and early trained to the
development of their free, spiritual, and moral nature.
The invisible fetters, the moral tyranny, which now bind
up and restrain the best impulses of our being, once
broken and destroyed, then farewell to the blighting
influence, to the slavish dominion of the now-formidable
""Mrs. Grundy.""
Indi-
SUPERSTITIONS CONNECTED WITH PLANTS.
MAN is a reflex of the Universe. There is one all-per-
vading soul in the human family. That is the principle
by which all are bound and knit together in a holy and
eternal brotherhood. This everlasting spirit ebbs and
flows within itself, like the waters of a great sea.
vidual minds, with their hopes and fears, and joys and
sorrows, are but the ever-shifting waves upon the surface of
this unfathomed deep. The great thoughts and aspira-
tions by which men are moved to and fro, and which
constitute the prevailing features o",1,0.992716372013092,elizacook_1849_mdp-39015074629984-1746736509.txt,t submit to be enslaved and rather than brave and defy them they will succumb and conform they have not the moral courage to stem the tide of the worlds contumely and to walk erect through the hisses spit out at them by those who are perhaps too low in the scale of virtue to respect it in any shape we still want an infusion of greater moral courage throughout society we want honester purposes higher aims truer impulses we want emancipation of indi viduality let each man be himself not reflect the being the opinion the will of another children may be edu cated into such selfreliance and early trained to the development of their free spiritual and moral nature the invisible fetters the moral tyranny which now bind up and restrain the best impulses of our being once broken and destroyed then farewell to the blighting influence to the slavish dominion of the nowformidable mrs grundy indi superstitions connected with plants man is a reflex of the universe there is one allper vading soul in the human family that is the principle by which all are bound and knit together in a holy and eternal brotherhood this everlasting spirit ebbs and flows within itself like the waters of a great sea vidual minds with their hopes and fears and joys and sorrows are but the evershifting waves upon the surface of this unfathomed deep the great thoughts and aspira tions by which men are moved to and fro and which constitute the prevailing features o,human nature
3875,"tues are so forcible,
that the herbe only thrown before the scorpion, or any
other venomous beast, causeth them to be without force
and strength to hurt; insomuch that they cannot move
or stir until the herbe be taken away."" In old times it
was universally believed that King Solomon had im-
pressed his seal upon a plant, known to botanists as the
Convallaria multiflora, and hence the plant was called
Solomon's Seal; and of course possessed innumerable
virtues. From these exalted opinions of the qualities of
many plants have arisen the many strange names by
which they are known-as holy herb, honour and praise,
Paul's betony, fuellin, scorpion grass, palsy wort, saint-
foin, holy-hay, wicked herb, &c.
Not the least interesting are those methods resorted
to by cur ancestors to keep evil spirits at bay. The moun-
tain ash, or rowan of the rock, was a famous plant for
this purpose; it was planted near to houses, and, together
with the admirable plan of nailing a horse-shoe over the
door, would certainly preserve the inmates from witches.
It is still believed by the Highland peasantry, that a
branch of the rowan carried in the hand will defend the
bearer from charms of witchcraft. The dairymaid, as
she drives her cows to the pasture, carries a branch of
this tree to preserve them from danger, for witches are
mightily fond of tormenting cows and spoiling the milk;
but verily they turn pale, and tremble from head to foot,
when they behold the rowan-tree. Do you know, reader,
Gyges' r",1,0.9940150380134584,elizacook_1849_mdp-39015074629984-1746736509.txt,tues are so forcible that the herbe only thrown before the scorpion or any other venomous beast causeth them to be without force and strength to hurt insomuch that they cannot move or stir until the herbe be taken away in old times it was universally believed that king solomon had im pressed his seal upon a plant known to botanists as the convallaria multiflora and hence the plant was called solomons seal and of course possessed innumerable virtues from these exalted opinions of the qualities of many plants have arisen the many strange names by which they are knownas holy herb honour and praise pauls betony fuellin scorpion grass palsy wort saint foin holyhay wicked herb c not the least interesting are those methods resorted to by cur ancestors to keep evil spirits at bay the moun tain ash or rowan of the rock was a famous plant for this purpose it was planted near to houses and together with the admirable plan of nailing a horseshoe over the door would certainly preserve the inmates from witches it is still believed by the highland peasantry that a branch of the rowan carried in the hand will defend the bearer from charms of witchcraft the dairymaid as she drives her cows to the pasture carries a branch of this tree to preserve them from danger for witches are mightily fond of tormenting cows and spoiling the milk but verily they turn pale and tremble from head to foot when they behold the rowantree do you know reader gyges r,natural history
3876,"ing, or the herb that gives invisibility?"" And
Ben Jonson says-"" I had no medicine, Sir, to go in-
visible; no fern-seed in my pocket."" If the fern was
gathered on the night of St. John, no end of mysteries
might be performed by it; diseases might be cured, evil
influences prevented; witches utterly quashed, and the
future destiny of the individual rendered most certain.
Dioscorides esteems it the best of all charms against
witchcraft, and Bovet expresses his firm conviction that
these ""are of the devil's own contriving; that having
once ensnared men to an obedience to his rules, he may
with more facility oblige them to a stricter vassalage.'
Pliny tells us, in a mysterious manner, that it must be
extremely valuable against the bites of serpents, for those
creatures are seldom, if ever, found beneath it. One
species of fern, Polipodium vulgare, was considered by
the old writers on herbs, as a certain specific against me-
lancholy; and children placed upon a bed of green fern
would certainly be cured of the rickets.
Beautiful indeed, and teeming with rich poetry, are
those superstitions of the East, by which lovers hold
unseen communion with each other by means of flowers.
They breathe a lofty spirituality, and flow direct from
the fresh and inexhaustible springs of the human heart.
Maidens, whose lovers are far away, gather certain plants,
and cast them upon the surface of a flowing river, with
various mysterious ceremonies. They believe that they
thus convey their remembranc",1,0.9950636029243468,elizacook_1849_mdp-39015074629984-1746736509.txt,ing or the herb that gives invisibility and ben jonson says i had no medicine sir to go in visible no fernseed in my pocket if the fern was gathered on the night of st john no end of mysteries might be performed by it diseases might be cured evil influences prevented witches utterly quashed and the future destiny of the individual rendered most certain dioscorides esteems it the best of all charms against witchcraft and bovet expresses his firm conviction that these are of the devils own contriving that having once ensnared men to an obedience to his rules he may with more facility oblige them to a stricter vassalage pliny tells us in a mysterious manner that it must be extremely valuable against the bites of serpents for those creatures are seldom if ever found beneath it one species of fern polipodium vulgare was considered by the old writers on herbs as a certain specific against me lancholy and children placed upon a bed of green fern would certainly be cured of the rickets beautiful indeed and teeming with rich poetry are those superstitions of the east by which lovers hold unseen communion with each other by means of flowers they breathe a lofty spirituality and flow direct from the fresh and inexhaustible springs of the human heart maidens whose lovers are far away gather certain plants and cast them upon the surface of a flowing river with various mysterious ceremonies they believe that they thus convey their remembranc,magic
3923," lofty trees, whose
leaves are still young and fresh, or peeping into the cool
grots and caverns of the earth, or creeping in at latticed
windows through a framework of roses and drooping
woodbine, or throwing its long line of beams upon the
waters, making them to dance and sparkle with delight,
or shedding its magical radiance over hill and dale, over
stream and meadow, which drink in the pure flood of
light. Beautiful sunshine! we can feel it as it beams
upon us, and shines along our path. The lark flies up in
in the early morn to hail it, and makes the heavens ring
with her carol. It lays its glorious pencil on the mea-
dows, and straightway primroses and ladysmocks, colum-
bines and red peonies, violets and buttercups, come out to
gild the season with their beauty. Even the April
shower cannot pass without reading its beautiful lesson
to us from the clouds. How finely does that true lover
of nature, Leigh Hunt, remark-that there is a moral
as well as a material beauty in colour, an inherent glad-
ness, an intention on the part of nature to share with us
a pleasure felt by herself. Colours are the smiles of
nature. When they are extremely smiling, and break
forth into other beauty besides, they are her laughs, as
in the flowers.
The birds are now fast returning from warmer climes
to their summer-home in England. The swallow sits
twittering in the eaves, or skims the river and the lake in
the evening, catching its food, or picking up from the
banks the bits of clay and stra",1,0.9904138445854188,elizacook_1849_mdp-39015074629984-1746736509.txt,lofty trees whose leaves are still young and fresh or peeping into the cool grots and caverns of the earth or creeping in at latticed windows through a framework of roses and drooping woodbine or throwing its long line of beams upon the waters making them to dance and sparkle with delight or shedding its magical radiance over hill and dale over stream and meadow which drink in the pure flood of light beautiful sunshine we can feel it as it beams upon us and shines along our path the lark flies up in in the early morn to hail it and makes the heavens ring with her carol it lays its glorious pencil on the mea dows and straightway primroses and ladysmocks colum bines and red peonies violets and buttercups come out to gild the season with their beauty even the april shower cannot pass without reading its beautiful lesson to us from the clouds how finely does that true lover of nature leigh hunt remarkthat there is a moral as well as a material beauty in colour an inherent glad ness an intention on the part of nature to share with us a pleasure felt by herself colours are the smiles of nature when they are extremely smiling and break forth into other beauty besides they are her laughs as in the flowers the birds are now fast returning from warmer climes to their summerhome in england the swallow sits twittering in the eaves or skims the river and the lake in the evening catching its food or picking up from the banks the bits of clay and stra,nature
4006,", and
Fortunatus' wishing-caps, are banished even from the
nursery; but an electro-magnetic steam fire-balloon,
which will cleave the air like a thunderbolt, and go
straight to its destination as the crow flies, is an invention
which many hope to see realized before railways are quite
worn to pieces. We may soon expect, too, it seems, to
shoot our natural enemies with sawdust, fired from guns
of the long range, pointed at the proper angle, as settled
by the astronomer-royal, which will enable the Woolwich
artillery-men (who will hereafter be recruited from the
Blind Asylum) to bombard Canton, or wherever else the
natural enemy is, and save the necessity of sending troops
to the Colonies. A snuff-box full of the new manure,
about to be patented, will fertilize a field; and the same
amount of the new explosive will dismantle the fortifica-
tions of Paris. By means of the fish-tail propeller, to
be laid before the admiralty, the Atlantic will be crossed
in three days-Edinburgh Review.
THE SOUTH AMERICAN FORESTS.
The forests of the Amazons not only cover the basin
of that river, from the Cordillera of Chiquitos to the
mountains of Parima, but also its limiting mountain
chains, the Sierra Dos Vertentes and Parima, so that the
whole forms an area of woodland more than six times the
size of France, lying between the eighteenth parallel of
south latitude and the seventh of north, consequently
inter-tropical and traversed by the equator. According
to Baron Humboldt, the soil, enriched",1,0.9907562136650084,elizacook_1849_mdp-39015074629984-1746736509.txt,and fortunatus wishingcaps are banished even from the nursery but an electromagnetic steam fireballoon which will cleave the air like a thunderbolt and go straight to its destination as the crow flies is an invention which many hope to see realized before railways are quite worn to pieces we may soon expect too it seems to shoot our natural enemies with sawdust fired from guns of the long range pointed at the proper angle as settled by the astronomerroyal which will enable the woolwich artillerymen who will hereafter be recruited from the blind asylum to bombard canton or wherever else the natural enemy is and save the necessity of sending troops to the colonies a snuffbox full of the new manure about to be patented will fertilize a field and the same amount of the new explosive will dismantle the fortifica tions of paris by means of the fishtail propeller to be laid before the admiralty the atlantic will be crossed in three daysedinburgh review the south american forests the forests of the amazons not only cover the basin of that river from the cordillera of chiquitos to the mountains of parima but also its limiting mountain chains the sierra dos vertentes and parima so that the whole forms an area of woodland more than six times the size of france lying between the eighteenth parallel of south latitude and the seventh of north consequently intertropical and traversed by the equator according to baron humboldt the soil enriched,biology
