half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic,kw_shore,kw_ocean,kw_sea,kw_river,kw_lake,kw_pond,kw_stream,kw_creek,kw_wetland,kw_reservoir,kw_estuary,kw_gulf,kw_bay,kw_body_of_water,kw_bodies_of_water,keyword_count,keywords_found,document_link
1461,"nly remember
Napoleon and his cocked-hat-now,
this is extraordinary; for as we only
or chiefly remember the cocked-hat,
so he sees the said cocked-hat in
Salvator's rocks, where we never saw
such a thing, though he has suc-
ceeded in covering his foregrounds
with forms which approximate to those
of drapery, of ribands, of crushed
cocked hats, of locks of hair, of waves,
of leaves, or any thing, in short, flexi-
ble or tough, but which, of course,
are not only unlike, but directly con-
trary to the forms which nature has
impressed on rocks."" And the nature
of rocks he must know, having the
""Napoleon"" before him. ""In the
Napoleon' I can illustrate by no bet-
ter example, for I can reason as well
from this as I could with my foot on
the native rock."" What rocks of Sal-
vator's, besides the No. 220 of the
Dulwich gallery, he has seen, we
cannot pretend to say; we have,
within these few days, seen one, and
could not discover the ""commas,""
the ""Chinese for rocks,"" nor Sanscrit
for rocks, but did read the language
of nature, without the necessity of any
writing under-"" This is a rock.""
Poor Claude, he knew nothing of per-
spective, and his efforts"" invariably
ended in reducing his pond to the form
of a round O, and making it look
perpendicular;"" but in one instance
Claude luckily hits upon ""a little bit
of accidental truth;"" he is circum-
stantial in its locality-"" the little
piece of ground above the cattle, be-
tween the head of the brown cow and
the tail of the white one, is well",1,0.9938692450523376,blackwood_v54_1843_inu-30000080771417-1746739784.txt,nly remember napoleon and his cockedhatnow this is extraordinary for as we only or chiefly remember the cockedhat so he sees the said cockedhat in salvators rocks where we never saw such a thing though he has suc ceeded in covering his foregrounds with forms which approximate to those of drapery of ribands of crushed cocked hats of locks of hair of waves of leaves or any thing in short flexi ble or tough but which of course are not only unlike but directly con trary to the forms which nature has impressed on rocks and the nature of rocks he must know having the napoleon before him in the napoleon i can illustrate by no bet ter example for i can reason as well from this as i could with my foot on the native rock what rocks of sal vators besides the no 220 of the dulwich gallery he has seen we cannot pretend to say we have within these few days seen one and could not discover the commas the chinese for rocks nor sanscrit for rocks but did read the language of nature without the necessity of any writing under this is a rock poor claude he knew nothing of per spective and his efforts invariably ended in reducing his pond to the form of a round o and making it look perpendicular but in one instance claude luckily hits upon a little bit of accidental truth he is circum stantial in its locality the little piece of ground above the cattle be tween the head of the brown cow and the tail of the white one is well,biology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,pond,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=pond&sz=25&start=1&sort=seq&hl=true
1466,"kely to have but
few judges. Graduate has courage to
undergo any thing. Ariel was nothing
in his ubiquity to him, though he put
a span about the world in forty mi-
nutes; "" but there was some apology
for the public's not understanding
this, for few people have had the op-
portunity of seeing the sea at such a
time, and when they have, cannot
face it. To hold by a mast or rock,
and watch it, is a prolonged endu-
rance of drowning, which few people
have courage to go through.
those who have, it is one of the no-
blest lessons in nature."" Very few
people, indeed, and those few ""in-
voluntary experimentalists.""
To
We are glad to get on dry land again,
""brown furze or any thing""-and here
we must question one of his truths of
vegetation: he asserts, that the stems
of all trees, the ""ordinary trees of
Europe, do not taper, but grow up or
out, in undiminished thickness, till
they throw out branch and bud, and
then go off again to the next of equal
thickness."" We have carefully exa-
mined many trees this last week, and
find it is not the case; in almost all, the
bulging at the bottom, nearest the
root, is manifest. There is an early


## p. 503 (#529) ############################################

1843.]
Modern Painters.
503
mon to my aid, if you have not the
sun in your spirit, and the passion in
your heart, which my words may
awaken, though they be indistinct
and swift, leave me."" We must
pause again; here is a riddle: what
can be the meaning of having the sun
in one's spirit?—is it",1,0.9936807155609132,blackwood_v54_1843_inu-30000080771417-1746739784.txt,kely to have but few judges graduate has courage to undergo any thing ariel was nothing in his ubiquity to him though he put a span about the world in forty mi nutes but there was some apology for the publics not understanding this for few people have had the op portunity of seeing the sea at such a time and when they have cannot face it to hold by a mast or rock and watch it is a prolonged endu rance of drowning which few people have courage to go through those who have it is one of the no blest lessons in nature very few people indeed and those few in voluntary experimentalists to we are glad to get on dry land again brown furze or any thingand here we must question one of his truths of vegetation he asserts that the stems of all trees the ordinary trees of europe do not taper but grow up or out in undiminished thickness till they throw out branch and bud and then go off again to the next of equal thickness we have carefully exa mined many trees this last week and find it is not the case in almost all the bulging at the bottom nearest the root is manifest there is an early p 503 529 1843 modern painters 503 mon to my aid if you have not the sun in your spirit and the passion in your heart which my words may awaken though they be indistinct and swift leave me we must pause again here is a riddle what can be the meaning of having the sun in ones spiritis it,philosophy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
1495,"s conferred upon the world by Napoleon.


## p. 513 (#539) ############################################

1843.]
515
Physical Science in England.
Ocean-in each and all of these, that
giant slave, the steam-engine, will be
seen, an ever-living testimony to the
services rendered to mankind by its
subjugator.
Attachment to a favourite pursuit
is undoubtedly calculated to bias the
judgment; but, however liable may
be the obscure votary of science to
override his hobby, Francis Bacon,
Lord High Chancellor of England, in
ascribing to scientific discoverers a
higher merit than to legislators, em-
perors, or patriots, cannot be open
to the charge of egoistic partiality.
What, then, says this illustrious wit-
ness?"" The introduction of noble
inventions seems to hold by far the
most excellent place among all hu-
man actions. And this was the judg-
ment of antiquity, which attributed
divine honours to inventors, but con-
ferred only heroical honours upon
those who deserve well in civil affairs,
such as the founders of empires, legis
lators, and deliverers of their country.
And whoever rightly considers it,
will find this a judicious custom in
former ages, since the benefits of in-
ventors may extend to all mankind,
but civil benefits only to particular
countries or seats of men; and these
civil benefits seldom descend to more
than a few ages, whereas inventions
are perpetuated through the course of
time. Besides, a state is seldom
amended in its civil affairs without
force and perturbat",1,0.9936767220497132,blackwood_v54_1843_inu-30000080771417-1746739784.txt,s conferred upon the world by napoleon p 513 539 1843 515 physical science in england oceanin each and all of these that giant slave the steamengine will be seen an everliving testimony to the services rendered to mankind by its subjugator attachment to a favourite pursuit is undoubtedly calculated to bias the judgment but however liable may be the obscure votary of science to override his hobby francis bacon lord high chancellor of england in ascribing to scientific discoverers a higher merit than to legislators em perors or patriots cannot be open to the charge of egoistic partiality what then says this illustrious wit ness the introduction of noble inventions seems to hold by far the most excellent place among all hu man actions and this was the judg ment of antiquity which attributed divine honours to inventors but con ferred only heroical honours upon those who deserve well in civil affairs such as the founders of empires legis lators and deliverers of their country and whoever rightly considers it will find this a judicious custom in former ages since the benefits of in ventors may extend to all mankind but civil benefits only to particular countries or seats of men and these civil benefits seldom descend to more than a few ages whereas inventions are perpetuated through the course of time besides a state is seldom amended in its civil affairs without force and perturbat,discovery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ocean,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=ocean&sz=25&start=1&sort=seq&hl=true
1831,"iar with winter by ascending three
miles in altitude, as by travelling three
thousand horizontally. In that way
of ascent, it is that Ceylon has her re-
gions of winter and her Arctic districts.
She has her Alps, and she has her al-
pine tracts for supporting human life
and useful vegetation. Adam's Peak,
which of itself is more than seven
thousand feet high, (and by repute
the highest range within her shores,)
has been found to rank only fifth in
the mountain scale. The highest is
a thousand feet higher. The mari-
time district, which runs round the
island for a course of nine hundred
miles, fanned by the sea-breezes,
makes, with these varying elevations,
a vast cycle of secondary combinations
for altering the temperature and for
adapting the weather. The central
region has a separate climate of its
own.
And an inner belt of country,
neither central nor maritime, which
from the sea belt is regarded as inland,
but from the centre is regarded as
maritime, composes another chamber
of climates: whilst these again, each
individually within its class, are mo-
dified into minor varieties by local
circumstances as to wind, by local ac-
cidents of position, and by shifting
stages of altitude.
With all this compass of power,
however, (obtained from its bills and
its varying scale of hills,) Ceylon has
not much of waste ground, in the sense
of being irreclaimable-for of waste
ground, in the sense of being unoccu-
pied, she has an infinity. What are
the dimensions of Ceylon? Of all
isla",1,0.9938177466392516,blackwood_v54_1843_inu-30000080771417-1746739784.txt,iar with winter by ascending three miles in altitude as by travelling three thousand horizontally in that way of ascent it is that ceylon has her re gions of winter and her arctic districts she has her alps and she has her al pine tracts for supporting human life and useful vegetation adams peak which of itself is more than seven thousand feet high and by repute the highest range within her shores has been found to rank only fifth in the mountain scale the highest is a thousand feet higher the mari time district which runs round the island for a course of nine hundred miles fanned by the seabreezes makes with these varying elevations a vast cycle of secondary combinations for altering the temperature and for adapting the weather the central region has a separate climate of its own and an inner belt of country neither central nor maritime which from the sea belt is regarded as inland but from the centre is regarded as maritime composes another chamber of climates whilst these again each individually within its class are mo dified into minor varieties by local circumstances as to wind by local ac cidents of position and by shifting stages of altitude with all this compass of power however obtained from its bills and its varying scale of hills ceylon has not much of waste ground in the sense of being irreclaimablefor of waste ground in the sense of being unoccu pied she has an infinity what are the dimensions of ceylon of all isla,geography,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
1918,"e rank of
sensations that they have not been
brought under our cognizance as them-
selves sensations, and that they have
yet to be brought there. It implies
that vision has not been revealed to
us as a sensation of colour in the pheno-
menon the eye-and that touch has
not been revealed to us as a sensation
of hardness in the phenomenon the
finger. It implies, in short, that it is
not the sense itself which has been re-
vealed to us, in the one case as co-
loured, and in the other case as hard,
but that it is something else which has
been thus revealed to us. But it may
still be asked, How do we know that
we are not deceiving ourselves? How
can it be proved that it is the senses,
and not something else, which have
come before us under the guise of cer-
tain sensations? That these sensations
are the senses themselves, and nothing
but the senses, may be proved in the
following manner.
We bring the matter to the test of
actual experiment. We make certain
experiments, seriatim, upon each of
the items that lie within the sentient
sphere, and we note the effect which
each experiment has upon that por-
tion of the contents which is not med-
dled with. In the exercise of vision,
for example, we remove a book, and
no change is produced in our percep-
tion of a house; a cloud disappears,
yet our apprehension of the sea and
the mountains, and all other visible
things, is the same as ever. We con-
tinue our experiments, until our test
happens to be applied to one particu-
lar phenomenon, ",1,0.9954355359077454,blackwood_v54_1843_inu-30000080771417-1746739784.txt,e rank of sensations that they have not been brought under our cognizance as them selves sensations and that they have yet to be brought there it implies that vision has not been revealed to us as a sensation of colour in the pheno menon the eyeand that touch has not been revealed to us as a sensation of hardness in the phenomenon the finger it implies in short that it is not the sense itself which has been re vealed to us in the one case as co loured and in the other case as hard but that it is something else which has been thus revealed to us but it may still be asked how do we know that we are not deceiving ourselves how can it be proved that it is the senses and not something else which have come before us under the guise of cer tain sensations that these sensations are the senses themselves and nothing but the senses may be proved in the following manner we bring the matter to the test of actual experiment we make certain experiments seriatim upon each of the items that lie within the sentient sphere and we note the effect which each experiment has upon that por tion of the contents which is not med dled with in the exercise of vision for example we remove a book and no change is produced in our percep tion of a house a cloud disappears yet our apprehension of the sea and the mountains and all other visible things is the same as ever we con tinue our experiments until our test happens to be applied to one particu lar phenomenon,sensation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
1951,"ion may succeed; but, for the pre-
sent, we ought to be content with the
best and cheapest expedient that can
be devised; and the distance is so
short, and the facilities for the enter
prise so palpable, that a few previous
combinations, and a small capital
only, are required to carry it into
effect. By using the waters of the
Chagre and Trinidad, a material part
of the distance across is saved; and
as, as before explained, the ground will
cost nothing, and excellent and cheap
materials exist, the work might be
performed at a comparatively trifling
expense. When completed, the trip
Avowedly, no ocean is so well
adapted for steam navigation as the
Pacific. Except near Cape Horn,
and in the higher latitudes to the
north-west, on its glassy surface storms
are seldom encountered. With their
heavy ships, the Spaniards often made
voyages from Manilla to Acapulco
in sixty-five days, without having
once had occasion to take in their
light sails. The ulterior consequences,
therefore, of a more general introduc-
tion of steam power into that new
region, connected with a highway
across the isthmus of Panama, no one
can calculate. The experiment along
the shores of Chili and Peru has al-
ready commenced; and the cheap
rate at which fossil fuel can be had,
has proved a great facility. Under
circumstances so peculiarly propitious,
to what an extent, then, may not steam
navigation be carried on the smooth
expanse of the Southern ocean? If
there are two sections of the globe
more pre-eminent",1,0.9951701164245604,blackwood_v54_1843_inu-30000080771417-1746739784.txt,ion may succeed but for the pre sent we ought to be content with the best and cheapest expedient that can be devised and the distance is so short and the facilities for the enter prise so palpable that a few previous combinations and a small capital only are required to carry it into effect by using the waters of the chagre and trinidad a material part of the distance across is saved and as as before explained the ground will cost nothing and excellent and cheap materials exist the work might be performed at a comparatively trifling expense when completed the trip avowedly no ocean is so well adapted for steam navigation as the pacific except near cape horn and in the higher latitudes to the northwest on its glassy surface storms are seldom encountered with their heavy ships the spaniards often made voyages from manilla to acapulco in sixtyfive days without having once had occasion to take in their light sails the ulterior consequences therefore of a more general introduc tion of steam power into that new region connected with a highway across the isthmus of panama no one can calculate the experiment along the shores of chili and peru has al ready commenced and the cheap rate at which fossil fuel can be had has proved a great facility under circumstances so peculiarly propitious to what an extent then may not steam navigation be carried on the smooth expanse of the southern ocean if there are two sections of the globe more preeminent,steam power,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ocean,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=ocean&sz=25&start=1&sort=seq&hl=true
1953,"his objection might be removed. It is on all hands
agreed, that the climate of the isthmus would be greatly improved by drainage, and
clearing the country of the immense quantities of vegetable matter left rotting on the
ground. The beds of seaweed, in a constant state of decomposition on the Pacific
shore, create miasmata unquestionably injurious to health.


## p. 668 (#694) ############################################

668
[Nov.
Commercial Intercourse between
the resources abounding in that ex-
tended and varied region at the en-
trance of which they are stationed-
if the several islands there which hoist
the British flag are destined to be
resting-places for that trade between
Great Britain and the Southern sea,
now opening to European industry-
these two great interests cannot be so
effectually advanced as by the means
above suggested.
It has generally been thought that
the long-neglected isthmus of Suez is
the shortest road to India; but be-
sides being precarious, and suited only
for the conveyance of light weights,
that line only embraces one object;
whereas the establishment of a com-
munication across that of Panama,
would be like the creation of a new
geographical and commercial world-
it would bring two extremities of the
earth closer together, and, besides,
connect many intermediate points. It
would open to European nations the
portals to a new field of enterprise,
and complete the series of combina-
tions forming to develop the riches
with which the Pacific abo",1,0.9917665123939514,blackwood_v54_1843_inu-30000080771417-1746739784.txt,his objection might be removed it is on all hands agreed that the climate of the isthmus would be greatly improved by drainage and clearing the country of the immense quantities of vegetable matter left rotting on the ground the beds of seaweed in a constant state of decomposition on the pacific shore create miasmata unquestionably injurious to health p 668 694 668 nov commercial intercourse between the resources abounding in that ex tended and varied region at the en trance of which they are stationed if the several islands there which hoist the british flag are destined to be restingplaces for that trade between great britain and the southern sea now opening to european industry these two great interests cannot be so effectually advanced as by the means above suggested it has generally been thought that the longneglected isthmus of suez is the shortest road to india but be sides being precarious and suited only for the conveyance of light weights that line only embraces one object whereas the establishment of a com munication across that of panama would be like the creation of a new geographical and commercial world it would bring two extremities of the earth closer together and besides connect many intermediate points it would open to european nations the portals to a new field of enterprise and complete the series of combina tions forming to develop the riches with which the pacific abo,commerce,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"shore, sea",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=shore&sz=25&start=1&sort=seq&hl=true
1984,"t leg. I had the ex-
traordinary faculty of entering into
my patient. When I found myself,
for the first time, in his skin, I saw an
immense quantity of little beings,
which moved about, and thought, and
reasoned. Some lived in the man's
body, and some in his mind. His ideas
were living things, which were born,
grew up, and died. They were ill
and well, lively, sorrowful; and in
short had each their own character-
istics. They quarrelled, or were friend-
ly with each other. Some of these
ideas forced their way out, and went
to inhabit the intellectual world; for
I saw at a glance that there were two
worlds-the visible and the invisible,
and that earth, like man, had a body
and soul. Nature laid itself bare to
me; and I perceived its immensity, by
seeing the ocean of beings who were
spread every where, making the whole
one mass of animated matter, from the
marbles up to God. It was a noble
sight! In short, there was a universe
in my patient. When I inserted the
knife in his gangrened leg I annihi-
lated millions of those beings. You
laugh, ladies, to think you are possess-
ed by animals.""
""Don't be personal,"" sneered M.
de Calonne-""speak for yourself and
your patient.""
""He, poor man, was so frightened
by the cries of those animals, and suf-
fered such torture, that he tried to in-
terrupt the operation. But I perse-
vered, and I told him that those noxi-
ous animals were actually gnawing
his bones. He made a movement, and
the knife hurt my own side.""
""He is an ass,"" said Lavoi",1,0.9918670058250428,blackwood_v54_1843_inu-30000080771417-1746739784.txt,t leg i had the ex traordinary faculty of entering into my patient when i found myself for the first time in his skin i saw an immense quantity of little beings which moved about and thought and reasoned some lived in the mans body and some in his mind his ideas were living things which were born grew up and died they were ill and well lively sorrowful and in short had each their own character istics they quarrelled or were friend ly with each other some of these ideas forced their way out and went to inhabit the intellectual world for i saw at a glance that there were two worldsthe visible and the invisible and that earth like man had a body and soul nature laid itself bare to me and i perceived its immensity by seeing the ocean of beings who were spread every where making the whole one mass of animated matter from the marbles up to god it was a noble sight in short there was a universe in my patient when i inserted the knife in his gangrened leg i annihi lated millions of those beings you laugh ladies to think you are possess ed by animals dont be personal sneered m de calonnespeak for yourself and your patient he poor man was so frightened by the cries of those animals and suf fered such torture that he tried to in terrupt the operation but i perse vered and i told him that those noxi ous animals were actually gnawing his bones he made a movement and the knife hurt my own side he is an ass said lavoi,biology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ocean,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=ocean&sz=25&start=1&sort=seq&hl=true
2189," numberless novel ob-
jects which presented themselves at
every turn to his gaze, form one of the
most curious and interesting passages
in his journal. The bri liant plumage
of the birds in the gallery of natural
history, and particularly of the hum-
ming birds from the far isles of the
Western Sea,"" the splendour of which
outshone even the gorgeous feathered
tribes of his native East, excited his
admiration to the highest degree-
""animals likewise from every country
of the earth were placed around, and
might have been mistaken for living
beings, from the gloss of their skins


## p. 756 (#778) ############################################

756
[Dec.
Travels of Kerim Khan.
and the brightness of their eyes."" The
library,""containing, as I was told,
300,000 volumes, among which were
20,000 Arabic, Persian, and Turkish
manuscripts,"" is briefly noticed; and
the sight of the mummies in the
Egyptian collection sets the Khan
moralizing, not in the most novel
strain, on these relics of bygone mor-
tality. The sculptures were less to
his taste the Egyptian colossi are
alluded to as ""the work in former
days, I suppose, of some of the mum-
mies up stairs ;"" and the Grecian sta-
tues ""would appear, to an unbiassed
stranger, a quantity of useless, muti-
lated idols, representing both men and
monsters; but in the eyes of the Eng-
lish, it is a most valuable collection,
said to have cost seven lakhs of rupees,
(L.70,000,) and venerated as contain-
ing some of the finest sculptures in
the wor",1,0.9920403957366944,blackwood_v54_1843_inu-30000080771417-1746739784.txt,numberless novel ob jects which presented themselves at every turn to his gaze form one of the most curious and interesting passages in his journal the bri liant plumage of the birds in the gallery of natural history and particularly of the hum ming birds from the far isles of the western sea the splendour of which outshone even the gorgeous feathered tribes of his native east excited his admiration to the highest degree animals likewise from every country of the earth were placed around and might have been mistaken for living beings from the gloss of their skins p 756 778 756 dec travels of kerim khan and the brightness of their eyes the librarycontaining as i was told 300000 volumes among which were 20000 arabic persian and turkish manuscripts is briefly noticed and the sight of the mummies in the egyptian collection sets the khan moralizing not in the most novel strain on these relics of bygone mor tality the sculptures were less to his taste the egyptian colossi are alluded to as the work in former days i suppose of some of the mum mies up stairs and the grecian sta tues would appear to an unbiassed stranger a quantity of useless muti lated idols representing both men and monsters but in the eyes of the eng lish it is a most valuable collection said to have cost seven lakhs of rupees l70000 and venerated as contain ing some of the finest sculptures in the wor,natural history,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,sea,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080771417&q1=sea&sz=25&start=1&sort=seq&hl=true
617," than he has hitherto seen, and
that now it is about to burst forth.
And even at this distance it is so evi-
dently not a fire upon but within the
mountain, from the manner in which
the flame sinks down, and that red
metallic glare which shoots along the
rocky summits and cavities, where
the fire is not visible. Yet fascinating
as the object was, it did not entirely
rivet the thoughts of Winston. To
his own surprise and confusion, he
found that he, a professed admirer of
nature, was standing, for the first
time, by the bay of Naples, under the
beautiful star-light of Italy, watching
one of the most magnificent of nature's
wonders with a divided and distrac-
ted mind. All this scene, and all its
novelty, could not keep Mildred from
his thoughts. Evidently he was a
lost man.
And who or what, after all, was
Alfred Winston? The question, it
may be supposed, had often occurred
to the Bloomfields. That he was an
artist, was a conjecture long ago
given up; he travelled with no port-
folio, and was never known to use the
pencil. That he was a literary man
was also contradicted by his own
straightforward unaffected denials; if
he had cultivated his mind, it was
solely for the pleasure or profit ac-
cruing to himself. The manner in
which his time was at his own dispo-
sal, seemed to contradict the idea that
he belonged to any of the learned pro-
fessions. What could he be therefore
but simply a gentleman? And such
they had satisfied themselves, from
many reasons, that he was. But
there",1,0.9925934672355652,blackwood_v61_1847_inu-30000080764040-1746739950.txt,than he has hitherto seen and that now it is about to burst forth and even at this distance it is so evi dently not a fire upon but within the mountain from the manner in which the flame sinks down and that red metallic glare which shoots along the rocky summits and cavities where the fire is not visible yet fascinating as the object was it did not entirely rivet the thoughts of winston to his own surprise and confusion he found that he a professed admirer of nature was standing for the first time by the bay of naples under the beautiful starlight of italy watching one of the most magnificent of natures wonders with a divided and distrac ted mind all this scene and all its novelty could not keep mildred from his thoughts evidently he was a lost man and who or what after all was alfred winston the question it may be supposed had often occurred to the bloomfields that he was an artist was a conjecture long ago given up he travelled with no port folio and was never known to use the pencil that he was a literary man was also contradicted by his own straightforward unaffected denials if he had cultivated his mind it was solely for the pleasure or profit ac cruing to himself the manner in which his time was at his own dispo sal seemed to contradict the idea that he belonged to any of the learned pro fessions what could he be therefore but simply a gentleman and such they had satisfied themselves from many reasons that he was but there,curiosity,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,bay,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080764040&q1=bay&sz=25&start=1&sort=seq&hl=true
805,"o their origin, the idea of any violent
shock of nature never enters into our
thoughts. They seem neither to have
been cast up by an earthquake, nor to
have been formed by a flood, but
rather to have gradually appeared
from amid the subsiding ocean. Their
plains are level and extensive, their
hills few, small, and gently rounded.
No steep precipices, no deep hollows
remind one of the throes at Na-
ture's birth; the woods do not hang
in savage grandeur on cloud-capt
ridges, but stretch themselves, like
living fences, around the fruitful
fields. The brooks do not rush
down in foaming cataracts, through
deep and dark clefts, but glide, still
and clear, among sedge and under-
wood. When, from the delightful
Fyen, we pass over to Jutland, we
seem, at first, only to have crossed a
river, and can hardly be convinced
that we are on the continent, so close-
ly resembling and near akin with the
islands is the aspect of the peninsula.
But the further we penetrate, the
greater is the change in the appear-
ance of the country. The valleys are
deeper, the hills steeper; the woods
appear older and more decayed; many
a rush-grown marsh, many a spot of
earth covered with stunted heath,
huge stones on the ridgy lands
every thing, in short, bears testimony
to inferior culture, and scantier popu-
lation. Narrow roads with deep
wheel-ruts, and a high rising in the
middle, indicate less traffic and inter-
course among the inhabitants, whose
dwellings towards the west appear
more and more miserable",1,0.99197655916214,blackwood_v61_1847_inu-30000080764040-1746739950.txt,o their origin the idea of any violent shock of nature never enters into our thoughts they seem neither to have been cast up by an earthquake nor to have been formed by a flood but rather to have gradually appeared from amid the subsiding ocean their plains are level and extensive their hills few small and gently rounded no steep precipices no deep hollows remind one of the throes at na tures birth the woods do not hang in savage grandeur on cloudcapt ridges but stretch themselves like living fences around the fruitful fields the brooks do not rush down in foaming cataracts through deep and dark clefts but glide still and clear among sedge and under wood when from the delightful fyen we pass over to jutland we seem at first only to have crossed a river and can hardly be convinced that we are on the continent so close ly resembling and near akin with the islands is the aspect of the peninsula but the further we penetrate the greater is the change in the appear ance of the country the valleys are deeper the hills steeper the woods appear older and more decayed many a rushgrown marsh many a spot of earth covered with stunted heath huge stones on the ridgy lands every thing in short bears testimony to inferior culture and scantier popu lation narrow roads with deep wheelruts and a high rising in the middle indicate less traffic and inter course among the inhabitants whose dwellings towards the west appear more and more miserable,natural history,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"ocean, river",https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080764040&q1=ocean&sz=25&start=1&sort=seq&hl=true
1252,"curling column; then my eye would
catch the glorious ""mountain-tops
bathed in the golden light of morn ;
then I would give a glance at sub-
lunary things awhile, and speculate
on the moving animals below; then
puff, and gaze, and speculate again;
and all that while be the happiest of
men, in the absolute absence of any
thing but perfect idleness.
11
You may say what you please, but
it does the mind good to think of
nothing at times; to let the impres-
sions of passing events glide through
the soul, and titillate the imagination,
but to leave no trace behind."" Oh
yes! this fairy dancing on the sands
of life's dull shore, is very pleasant
occupation for a summer morn, and
eke a summer eve. It is poetical,
to say the least of it; and day-dreams
may sometimes prove not less agree-
able than those mysterious scenes of
night, when the soul quits her corporeal
shackles, and roams in pure fancy
through the world of thought, seeing
sights of beauty, and scenes of para-
disaical splendour, which the dull
organs of bodily vision can never
attain unto. Why! the happiest por-
tion of my life is that which I have
passed in the land of dreams: one
third of my existence has been spent
there-and I have friends, and well-
known faces, and peaceful valleys, and
bright streams, and strains of ethereal
music, which are still and ever vivid
in my waking mind, but at night call
me to themselves, and wrap me in a
state of enjoyment which certainly
this poor weak body of mind never
could be capable o",1,0.9929024577140808,blackwood_v61_1847_inu-30000080764040-1746739950.txt,curling column then my eye would catch the glorious mountaintops bathed in the golden light of morn then i would give a glance at sub lunary things awhile and speculate on the moving animals below then puff and gaze and speculate again and all that while be the happiest of men in the absolute absence of any thing but perfect idleness 11 you may say what you please but it does the mind good to think of nothing at times to let the impres sions of passing events glide through the soul and titillate the imagination but to leave no trace behind oh yes this fairy dancing on the sands of lifes dull shore is very pleasant occupation for a summer morn and eke a summer eve it is poetical to say the least of it and daydreams may sometimes prove not less agree able than those mysterious scenes of night when the soul quits her corporeal shackles and roams in pure fancy through the world of thought seeing sights of beauty and scenes of para disaical splendour which the dull organs of bodily vision can never attain unto why the happiest por tion of my life is that which i have passed in the land of dreams one third of my existence has been spent thereand i have friends and well known faces and peaceful valleys and bright streams and strains of ethereal music which are still and ever vivid in my waking mind but at night call me to themselves and wrap me in a state of enjoyment which certainly this poor weak body of mind never could be capable o,natural history,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,shore,https://babel.hathitrust.org/cgi/pt/search?id=inu.30000080764040&q1=shore&sz=25&start=1&sort=seq&hl=true
